Date,Open,Close,High,Low,Volume,macd,macd_h,macd_s,rs,rsi,SMA_50,SMA_200,Output
2019-07-03,274.3,276.7,277.55,272.15,18120809,-3.49,0.6,-4.08,0.79,44.05,288.63,286.64,0.0
2019-07-04,277.45,277.65,278.25,275.2,9697597,-3.11,0.78,-3.89,0.85,45.97,288.15,286.47,0.0
2019-07-05,277.65,279.45,281.85,268.0,37047327,-2.63,1.0,-3.64,0.98,49.5,287.67,286.32,0.0
2019-07-08,280.15,277.45,282.9,275.8,12169249,-2.39,1.0,-3.39,0.85,45.91,287.09,286.15,0.0
2019-07-09,276.95,273.1,277.55,272.15,7706490,-2.52,0.7,-3.22,0.65,39.24,286.47,285.98,0.0
2019-07-10,273.55,273.15,275.25,270.75,8162744,-2.59,0.5,-3.09,0.65,39.35,285.84,285.86,0.0
2019-07-11,274.0,275.65,276.9,273.6,8403695,-2.41,0.54,-2.95,0.81,44.69,285.32,285.71,0.0
2019-07-12,275.4,275.05,276.45,273.1,10468936,-2.3,0.53,-2.82,0.78,43.7,284.73,285.55,0.0
2019-07-15,275.0,270.95,275.6,270.55,8536705,-2.51,0.25,-2.76,0.6,37.55,284.06,285.39,0.0
2019-07-16,271.0,271.95,272.75,270.6,6357525,-2.56,0.16,-2.72,0.66,39.77,283.36,285.24,0.0
2019-07-17,272.45,272.9,273.15,270.7,6294203,-2.5,0.18,-2.68,0.72,41.89,282.78,285.1,0.0
2019-07-18,272.95,273.0,275.1,272.3,9096757,-2.42,0.21,-2.62,0.73,42.12,282.23,284.95,0.0
2019-07-19,274.1,268.3,274.25,268.0,7986847,-2.7,-0.06,-2.64,0.54,35.07,281.6,284.8,0.0
2019-07-22,268.0,264.4,268.2,264.0,13516960,-3.2,-0.45,-2.75,0.44,30.51,280.93,284.62,0.0
2019-07-23,265.5,270.65,271.7,265.0,14396986,-3.05,-0.24,-2.81,0.76,43.25,280.56,284.5,0.0
2019-07-24,270.3,270.85,273.35,267.9,12072603,-2.89,-0.06,-2.83,0.77,43.61,280.08,284.39,0.0
2019-07-25,271.0,267.85,272.5,266.9,17669912,-2.97,-0.11,-2.86,0.66,39.59,279.5,284.24,0.0
2019-07-26,268.75,270.4,271.0,266.9,4788040,-2.8,0.05,-2.84,0.8,44.29,279.01,284.11,0.0
2019-07-29,270.0,267.75,271.15,266.5,5525308,-2.84,0.01,-2.84,0.69,40.74,278.34,283.97,0.0
2019-07-30,268.0,268.9,270.1,266.55,13233351,-2.75,0.08,-2.82,0.75,42.88,277.58,283.88,0.0
2019-07-31,268.6,270.2,271.1,266.0,13649764,-2.54,0.23,-2.77,0.83,45.28,276.87,283.85,0.0
2019-08-01,270.45,267.55,270.7,266.5,5925611,-2.56,0.16,-2.73,0.71,41.46,276.22,283.82,0.0
2019-08-02,267.2,264.5,267.2,263.1,8890911,-2.79,-0.05,-2.74,0.6,37.52,275.75,283.8,0.0
2019-08-05,264.4,259.8,264.5,257.65,11556743,-3.32,-0.46,-2.85,0.48,32.42,275.13,283.75,0.0
2019-08-06,258.75,258.9,261.5,258.15,9408544,-3.76,-0.72,-3.04,0.46,31.54,274.5,283.72,0.0
2019-08-07,259.05,253.65,259.35,253.1,8489812,-4.48,-1.16,-3.32,0.37,26.92,273.79,283.61,0.0
2019-08-08,255.0,257.75,258.7,253.0,6370866,-4.67,-1.08,-3.59,0.54,34.93,273.18,283.49,0.0
2019-08-09,258.85,254.2,258.85,253.5,9927337,-5.05,-1.16,-3.89,0.46,31.69,272.49,283.34,0.0
2019-08-13,253.8,246.3,254.0,244.0,20992894,-5.92,-1.63,-4.29,0.35,25.93,271.85,283.14,0.0
2019-08-14,246.3,248.75,253.6,244.05,13809031,-6.34,-1.64,-4.7,0.43,30.17,271.25,282.94,0.0
2019-08-16,248.75,253.0,253.4,247.4,10337358,-6.25,-1.24,-5.01,0.59,36.92,270.73,282.76,0.0
2019-08-19,253.5,251.55,257.3,250.95,12524627,-6.23,-0.98,-5.26,0.55,35.65,270.24,282.59,0.0
2019-08-20,251.6,246.5,251.95,245.45,15000271,-6.55,-1.03,-5.51,0.46,31.59,269.67,282.38,0.0
2019-08-21,246.7,241.45,246.9,240.85,14736226,-7.12,-1.29,-5.84,0.39,28.14,268.91,282.15,0.0
2019-08-22,242.2,240.05,246.0,239.0,10513066,-7.6,-1.41,-6.19,0.37,27.25,268.11,281.95,0.0
2019-08-23,239.0,236.1,239.45,234.65,16440329,-8.21,-1.62,-6.59,0.33,24.86,267.24,281.71,0.0
2019-08-26,240.7,242.5,243.45,234.95,12857092,-8.08,-1.19,-6.89,0.53,34.82,266.48,281.53,0.0
2019-08-27,243.95,245.5,246.3,242.7,14529777,-7.65,-0.6,-7.04,0.64,38.91,265.82,281.36,0.0
2019-08-28,246.15,245.95,247.65,243.1,8894489,-7.18,-0.11,-7.07,0.65,39.52,265.24,281.2,0.0
2019-08-29,243.95,241.2,245.45,240.15,11105245,-7.12,-0.04,-7.08,0.55,35.48,264.56,280.99,0.0
2019-08-30,242.75,245.65,247.2,239.05,11772247,-6.63,0.36,-6.99,0.71,41.52,263.93,280.82,0.0
2019-09-03,244.45,241.55,244.45,240.65,9546229,-6.5,0.39,-6.89,0.61,37.99,263.23,280.64,0.0
2019-09-04,241.6,243.25,244.55,241.3,7032392,-6.19,0.56,-6.75,0.67,40.26,262.61,280.46,0.0
2019-09-05,242.0,244.25,246.9,242.0,8451611,-5.79,0.77,-6.56,0.71,41.61,261.96,280.29,0.0
2019-09-06,244.3,243.9,245.85,243.25,8704669,-5.45,0.89,-6.34,0.7,41.26,261.27,280.14,0.0
2019-09-09,244.65,245.5,246.5,243.2,9085228,-4.99,1.08,-6.07,0.77,43.6,260.63,279.98,0.0
2019-09-11,244.6,243.75,245.45,243.0,8968683,-4.71,1.09,-5.8,0.71,41.64,260.04,279.82,0.0
2019-09-12,244.3,240.75,245.0,240.0,8083759,-4.67,0.9,-5.57,0.62,38.45,259.38,279.65,0.0
2019-09-13,241.0,239.9,242.45,238.6,14031943,-4.66,0.73,-5.39,0.6,37.57,258.68,279.47,0.0
2019-09-16,239.5,239.4,240.85,238.3,7084644,-4.64,0.6,-5.24,0.59,37.04,257.99,279.24,0.0
2019-09-17,239.8,237.2,240.1,236.8,10672279,-4.75,0.39,-5.14,0.53,34.69,257.2,279.01,0.0
2019-09-18,237.7,239.25,242.3,234.05,19956339,-4.61,0.42,-5.04,0.63,38.59,256.43,278.8,0.0
2019-09-19,239.95,236.7,239.95,236.1,8483309,-4.66,0.3,-4.96,0.56,35.73,255.57,278.58,0.0
2019-09-20,237.0,238.05,248.5,234.3,63568127,-4.53,0.34,-4.87,0.62,38.34,254.79,278.34,0.0
2019-09-23,250.0,254.85,260.5,249.9,52040316,-3.04,1.47,-4.51,1.5,60.05,254.42,278.19,0.0
2019-09-24,255.0,256.0,258.0,253.8,17167257,-1.75,2.21,-3.95,1.57,61.06,254.08,278.06,0.0
2019-09-25,255.1,247.55,256.25,242.7,20597095,-1.39,2.05,-3.44,1.04,50.88,253.52,277.86,0.0
2019-09-26,247.3,250.4,251.4,246.25,17847616,-0.86,2.06,-2.93,1.16,53.68,253.02,277.68,0.0
2019-09-27,250.0,252.95,258.0,250.0,17535666,-0.24,2.15,-2.39,1.28,56.1,252.66,277.53,0.0
2019-09-30,254.75,259.85,260.8,249.4,20588289,0.8,2.55,-1.75,1.62,61.89,252.42,277.42,0.0
2019-10-01,259.1,255.9,262.45,255.0,15440899,1.3,2.44,-1.14,1.34,57.24,252.08,277.33,0.0
2019-10-03,257.7,261.65,262.15,256.05,12356337,2.13,2.61,-0.49,1.61,61.75,251.85,277.27,0.0
2019-10-04,263.0,257.25,263.9,255.2,18085064,2.4,2.31,0.09,1.32,56.81,251.63,277.18,0.0
2019-10-07,257.5,251.9,258.0,250.7,21263568,2.16,1.66,0.51,1.06,51.42,251.38,277.09,0.0
2019-10-09,251.3,247.1,252.2,246.3,21503869,1.57,0.85,0.72,0.89,47.11,250.91,276.95,0.0
2019-10-10,247.0,243.2,247.65,242.65,24294966,0.77,0.04,0.73,0.78,43.88,250.36,276.79,0.0
2019-10-11,243.2,243.95,246.2,241.1,25072193,0.2,-0.42,0.62,0.81,44.67,249.88,276.63,0.0
2019-10-14,245.45,244.1,246.4,243.0,14713799,-0.24,-0.69,0.45,0.81,44.83,249.36,276.47,0.0
2019-10-15,245.05,247.6,249.2,245.05,9989191,-0.3,-0.6,0.3,0.95,48.7,248.95,276.31,0.0
2019-10-16,247.4,243.65,247.6,242.15,16063295,-0.66,-0.77,0.11,0.81,44.88,248.45,276.14,0.0
2019-10-17,244.0,245.85,246.7,243.85,13649598,-0.76,-0.69,-0.06,0.9,47.36,247.96,275.95,0.0
2019-10-18,246.0,246.5,247.8,245.1,12833554,-0.77,-0.57,-0.21,0.93,48.1,247.54,275.77,0.0
2019-10-22,245.0,248.9,251.1,244.95,18275636,-0.59,-0.31,-0.28,1.03,50.86,247.23,275.63,0.0
2019-10-23,250.4,251.05,251.95,249.05,12831461,-0.26,0.02,-0.28,1.14,53.25,247.05,275.51,0.0
2019-10-24,252.6,249.05,254.0,247.95,16791340,-0.16,0.09,-0.26,1.03,50.77,246.86,275.37,0.0
2019-10-25,256.9,247.7,257.2,247.0,32591192,-0.19,0.05,-0.24,0.97,49.11,246.74,275.2,0.0
2019-10-27,249.95,250.4,251.1,249.7,3131726,0.0,0.2,-0.19,1.1,52.46,246.59,275.05,0.0
2019-10-29,250.95,253.25,255.1,249.55,11937562,0.38,0.46,-0.08,1.26,55.77,246.57,274.9,0.0
2019-10-30,256.0,259.4,264.0,254.3,34291157,1.16,1.0,0.17,1.63,61.93,246.83,274.79,0.0
2019-10-31,260.0,257.65,262.85,256.2,16654994,1.63,1.17,0.46,1.46,59.4,247.01,274.67,0.0
2019-11-01,259.35,261.3,263.0,258.75,12571588,2.26,1.44,0.82,1.69,62.82,247.18,274.58,0.0
2019-11-04,262.95,260.75,264.95,260.05,7895272,2.69,1.49,1.19,1.63,61.97,247.36,274.48,0.0
2019-11-05,261.0,262.9,264.0,258.6,10278362,3.16,1.58,1.59,1.78,64.01,247.69,274.39,0.0
2019-11-06,262.95,261.35,263.8,260.0,8857419,3.38,1.43,1.95,1.59,61.45,248.09,274.28,0.0
2019-11-07,262.9,265.85,266.3,262.0,14782434,3.86,1.53,2.33,1.92,65.74,248.6,274.15,0.0
2019-11-08,264.85,260.5,265.45,260.0,11899353,3.77,1.16,2.62,1.36,57.54,249.09,274.01,0.0
2019-11-11,260.6,259.45,262.35,258.8,7245151,3.58,0.77,2.81,1.28,56.07,249.43,273.83,0.0
2019-11-13,258.9,253.85,259.25,253.15,10269356,2.94,0.1,2.83,0.96,48.86,249.6,273.63,0.0
2019-11-14,254.1,253.9,255.9,253.25,8880734,2.4,-0.34,2.75,0.96,48.92,249.76,273.41,0.0
2019-11-15,254.25,250.65,255.75,250.0,16741465,1.7,-0.84,2.54,0.82,45.03,249.94,273.2,0.0
2019-11-18,251.45,250.75,252.25,248.75,7864919,1.14,-1.12,2.26,0.82,45.18,250.05,272.98,0.0
2019-11-19,251.75,249.3,251.8,248.8,12152981,0.57,-1.35,1.92,0.77,43.4,250.2,272.77,0.0
2019-11-20,249.3,250.7,251.3,246.7,9978073,0.23,-1.35,1.58,0.84,45.63,250.35,272.57,0.0
2019-11-21,251.4,245.7,251.4,245.05,10393219,-0.44,-1.62,1.18,0.66,39.63,250.38,272.35,0.0
2019-11-22,247.15,247.65,252.65,246.65,16370384,-0.8,-1.59,0.78,0.75,42.79,250.46,272.2,0.0
2019-11-25,247.75,247.75,248.4,246.25,10586688,-1.07,-1.48,0.41,0.75,42.95,250.5,272.05,0.0
2019-11-26,248.65,249.15,250.4,247.7,19778030,-1.16,-1.25,0.1,0.83,45.33,250.61,271.9,0.0
2019-11-27,249.75,246.95,250.05,246.6,8841620,-1.39,-1.19,-0.2,0.73,42.34,250.73,271.76,0.0
2019-11-28,247.3,246.7,247.95,245.65,10992718,-1.57,-1.1,-0.47,0.72,42.0,250.87,271.6,0.0
2019-11-29,246.75,246.4,247.4,245.0,9807979,-1.72,-1.0,-0.72,0.71,41.57,251.01,271.45,0.0
2019-12-02,246.0,244.95,246.9,244.55,9972664,-1.93,-0.97,-0.97,0.65,39.47,251.16,271.29,0.0
2019-12-03,244.95,244.05,245.8,242.65,8129241,-2.15,-0.95,-1.2,0.62,38.18,251.26,271.1,0.0
2019-12-04,243.5,243.15,244.05,242.0,11946661,-2.37,-0.93,-1.44,0.58,36.89,251.39,270.93,0.0
2019-12-05,243.15,246.95,247.5,243.1,11265857,-2.21,-0.62,-1.59,0.83,45.33,251.57,270.8,0.0
2019-12-06,247.0,243.35,247.15,242.5,10374270,-2.35,-0.6,-1.74,0.66,39.89,251.34,270.62,0.0
2019-12-09,243.0,241.45,243.3,241.0,6722758,-2.58,-0.67,-1.91,0.6,37.34,251.04,270.43,0.0
2019-12-10,241.6,235.6,241.7,235.0,15380232,-3.2,-1.03,-2.17,0.45,30.81,250.81,270.23,0.0
2019-12-11,235.6,237.6,238.8,235.6,13799825,-3.49,-1.06,-2.43,0.54,34.99,250.55,270.03,0.0
2019-12-12,238.05,238.55,240.2,237.6,10307052,-3.6,-0.93,-2.66,0.59,36.94,250.26,269.85,0.0
2019-12-13,240.0,241.6,242.5,239.2,8205457,-3.4,-0.59,-2.81,0.75,42.87,249.9,269.67,0.0
2019-12-16,243.0,236.9,243.4,236.35,12014269,-3.58,-0.62,-2.96,0.59,37.09,249.52,269.45,0.0
2019-12-17,237.5,241.05,241.7,237.5,15921196,-3.35,-0.31,-3.04,0.79,44.24,249.1,269.28,0.0
2019-12-18,240.6,245.15,247.35,239.75,17134732,-2.81,0.19,-3.0,1.01,50.26,248.86,269.13,0.0
2019-12-19,246.05,244.35,247.9,243.25,9339714,-2.41,0.47,-2.88,0.97,49.15,248.71,268.97,0.0
2019-12-20,244.35,241.15,245.1,240.15,13958336,-2.33,0.44,-2.77,0.81,44.86,248.59,268.8,0.0
2019-12-23,242.0,238.9,242.8,238.65,19082124,-2.42,0.28,-2.7,0.73,42.08,248.51,268.63,0.0
2019-12-24,239.0,238.75,240.2,238.2,7896150,-2.47,0.18,-2.65,0.72,41.9,248.4,268.44,0.0
2019-12-26,238.9,236.8,239.4,236.35,14460325,-2.64,0.01,-2.65,0.65,39.45,248.26,268.24,0.0
2019-12-27,237.5,236.9,238.45,236.45,8712539,-2.74,-0.07,-2.67,0.66,39.64,248.04,268.05,0.0
2019-12-30,238.0,238.2,240.9,237.5,13173134,-2.68,-0.01,-2.67,0.73,42.24,247.93,267.86,0.0
2019-12-31,238.55,237.7,238.95,237.4,7142051,-2.64,0.03,-2.66,0.71,41.5,247.77,267.66,0.0
2020-01-01,238.6,238.1,238.6,237.1,4208837,-2.55,0.09,-2.64,0.74,42.37,247.6,267.44,0.0
2020-01-02,238.2,239.85,240.95,238.1,8402979,-2.31,0.27,-2.57,0.86,46.15,247.42,267.21,0.0
2020-01-03,241.0,238.5,241.0,238.0,9284478,-2.2,0.3,-2.5,0.78,43.77,247.17,266.95,0.0
2020-01-06,237.5,235.1,238.3,235.0,7636617,-2.36,0.11,-2.47,0.62,38.39,246.89,266.67,0.0
2020-01-07,236.05,235.35,237.9,234.6,8416741,-2.44,0.02,-2.46,0.64,38.99,246.65,266.38,0.0
2020-01-08,234.0,234.2,235.8,233.25,7043211,-2.57,-0.08,-2.49,0.59,37.21,246.32,266.08,0.0
2020-01-09,235.6,235.8,236.6,235.05,9452653,-2.51,-0.02,-2.49,0.7,41.22,245.97,265.78,0.0
2020-01-10,237.6,238.0,238.75,236.8,9973746,-2.26,0.18,-2.44,0.86,46.3,245.54,265.49,0.0
2020-01-13,238.5,239.25,240.5,238.25,12243639,-1.94,0.4,-2.34,0.96,48.99,245.18,265.24,0.0
2020-01-14,240.25,243.25,243.8,238.3,11843444,-1.35,0.8,-2.14,1.3,56.52,244.81,264.98,0.0
2020-01-15,242.55,242.4,243.0,241.1,5476729,-0.94,0.97,-1.9,1.21,54.67,244.45,264.7,0.0
2020-01-16,242.5,240.75,243.9,240.1,9369668,-0.73,0.93,-1.67,1.05,51.18,244.0,264.41,0.0
2020-01-17,240.75,239.95,242.1,239.4,7392403,-0.63,0.83,-1.46,0.98,49.53,243.58,264.12,0.0
2020-01-20,240.05,241.9,243.25,240.05,8020816,-0.39,0.86,-1.25,1.15,53.47,243.1,263.85,0.0
2020-01-21,241.45,238.45,241.45,238.0,9571070,-0.47,0.62,-1.09,0.87,46.54,242.66,263.58,0.0
2020-01-22,239.6,238.05,239.6,237.1,7654918,-0.56,0.43,-0.99,0.85,45.8,242.23,263.3,0.0
2020-01-23,238.1,237.9,238.75,236.9,6120434,-0.63,0.28,-0.92,0.84,45.51,241.91,262.99,0.0
2020-01-24,237.4,238.15,239.1,237.0,6801874,-0.67,0.2,-0.87,0.86,46.13,241.59,262.7,0.0
2020-01-27,237.0,234.6,237.4,234.3,6837613,-0.97,-0.08,-0.89,0.65,39.31,241.27,262.38,0.0
2020-01-28,234.75,230.75,235.9,230.5,14582907,-1.5,-0.49,-1.01,0.5,33.53,240.87,262.05,0.0
2020-01-29,231.5,236.65,237.65,231.15,20469708,-1.43,-0.34,-1.09,0.87,46.52,240.62,261.76,0.0
2020-01-30,236.95,234.05,237.0,233.0,10394149,-1.56,-0.38,-1.19,0.74,42.57,240.29,261.46,0.0
2020-01-31,235.75,235.15,238.4,234.05,18455880,-1.56,-0.3,-1.26,0.81,44.71,240.08,261.17,0.0
2020-02-03,215.0,207.6,216.9,205.0,79764370,-3.74,-1.99,-1.76,0.29,22.31,239.28,260.73,0.0
2020-02-04,210.8,215.65,217.6,209.15,35767812,-4.77,-2.41,-2.36,0.49,32.89,238.63,260.33,0.0
2020-02-05,216.3,216.45,217.5,211.5,21253607,-5.45,-2.47,-2.98,0.51,33.85,237.98,259.93,0.0
2020-02-06,218.0,213.55,219.9,211.8,27388582,-6.16,-2.54,-3.61,0.47,32.05,237.31,259.47,0.0
2020-02-07,213.8,213.4,215.7,212.75,17133407,-6.65,-2.43,-4.22,0.47,31.96,236.65,259.01,0.0
2020-02-10,214.0,210.55,214.05,210.05,9617387,-7.19,-2.37,-4.81,0.43,30.14,235.93,258.53,0.0
2020-02-11,216.5,212.6,216.95,211.8,29803784,-7.37,-2.04,-5.32,0.49,33.09,235.28,258.07,0.0
2020-02-12,213.4,213.05,214.8,211.8,9928416,-7.38,-1.65,-5.74,0.51,33.75,234.66,257.62,0.0
2020-02-13,213.05,211.9,213.45,211.2,9153131,-7.41,-1.34,-6.07,0.49,32.86,234.04,257.17,0.0
2020-02-14,212.25,207.7,212.9,206.8,13731692,-7.67,-1.28,-6.39,0.42,29.76,233.25,256.67,0.0
2020-02-17,208.0,204.8,208.65,204.0,15561953,-8.03,-1.31,-6.72,0.39,27.81,232.48,256.18,0.0
2020-02-18,204.55,203.85,204.6,200.5,20934864,-8.29,-1.26,-7.03,0.37,27.18,231.73,255.67,0.0
2020-02-19,205.25,206.7,207.15,203.85,9054560,-8.17,-0.91,-7.26,0.47,32.14,231.15,255.2,0.0
2020-02-20,207.0,207.45,208.55,205.45,15592846,-7.93,-0.53,-7.39,0.5,33.42,230.55,254.71,0.0
2020-02-24,207.0,203.0,207.45,201.8,16594046,-8.0,-0.49,-7.52,0.42,29.81,229.84,254.21,0.0
2020-02-25,203.8,201.8,205.4,201.5,15313516,-8.06,-0.44,-7.62,0.41,28.91,229.04,253.68,0.0
2020-02-26,200.65,198.6,201.95,196.3,17869240,-8.27,-0.52,-7.75,0.36,26.59,228.28,253.16,0.0
2020-02-27,198.4,197.55,199.15,195.9,17271066,-8.43,-0.54,-7.89,0.35,25.86,227.41,252.65,0.0
2020-02-28,195.0,197.55,199.9,192.05,32628444,-8.46,-0.45,-8.0,0.35,25.86,226.45,252.14,0.0
2020-03-02,199.5,195.3,203.45,193.65,18560049,-8.56,-0.44,-8.11,0.32,24.2,225.47,251.62,0.0
2020-03-03,197.0,193.85,197.45,192.55,17947416,-8.66,-0.43,-8.22,0.3,23.17,224.53,251.15,0.0
2020-03-04,194.95,187.5,195.55,186.55,27664076,-9.14,-0.74,-8.41,0.24,19.29,223.5,250.61,0.0
2020-03-05,187.55,188.05,191.2,186.55,20025924,-9.38,-0.77,-8.6,0.26,20.53,222.48,250.07,0.0
2020-03-06,184.85,181.75,184.85,179.75,26764504,-9.95,-1.08,-8.87,0.21,17.26,221.38,249.5,0.0
2020-03-09,179.0,177.2,179.0,174.5,21794299,-10.66,-1.43,-9.23,0.18,15.36,220.19,248.88,0.0
2020-03-11,174.0,175.65,176.75,172.35,27956087,-11.21,-1.58,-9.62,0.17,14.76,218.94,248.22,0.0
2020-03-12,169.0,155.8,169.15,150.55,52039692,-13.1,-2.78,-10.32,0.11,9.61,217.3,247.47,0.0
2020-03-13,150.0,162.25,164.0,134.6,61590681,-13.91,-2.87,-11.04,0.24,19.45,215.78,246.79,0.0
2020-03-16,158.0,147.25,158.1,145.25,33254907,-15.59,-3.64,-11.95,0.18,15.28,213.93,246.08,1.0
2020-03-17,148.0,149.15,155.8,146.05,47657482,-16.57,-3.7,-12.87,0.21,17.69,212.14,245.38,1.0
2020-03-18,152.1,150.7,154.65,147.35,50243331,-17.03,-3.33,-13.7,0.25,19.69,210.46,244.67,1.0
2020-03-19,150.7,161.85,163.55,144.75,89748454,-16.31,-2.08,-14.23,0.48,32.43,208.99,244.04,0.0
2020-03-20,165.1,175.5,176.5,165.1,61996400,-14.47,-0.19,-14.27,0.79,44.12,207.81,243.48,0.0
2020-03-23,158.0,154.3,162.0,149.2,51353150,-14.55,-0.22,-14.33,0.52,34.22,206.18,242.8,0.0
2020-03-24,162.95,149.7,163.7,147.4,52552796,-14.82,-0.39,-14.43,0.48,32.51,204.42,242.16,0.0
2020-03-25,151.0,147.35,152.0,139.0,62505978,-15.04,-0.49,-14.55,0.46,31.65,202.58,241.5,1.0
2020-03-26,150.0,156.4,159.4,143.25,58443451,-14.33,0.18,-14.51,0.62,38.45,200.84,240.89,1.0
2020-03-27,162.0,163.2,166.0,155.0,32636484,-13.06,1.15,-14.22,0.76,43.05,199.26,240.33,1.0
2020-03-30,156.05,159.2,164.9,156.05,28120340,-12.24,1.58,-13.82,0.7,41.1,197.63,239.75,1.0
2020-03-31,164.0,171.7,173.85,161.55,42630666,-10.46,2.69,-13.15,0.96,48.87,196.26,239.21,0.0
2020-04-01,171.7,166.4,172.75,164.55,18141970,-9.37,3.02,-12.39,0.86,46.09,194.75,238.64,0.0
2020-04-03,167.9,177.9,182.75,167.0,62867436,-7.49,3.92,-11.41,1.1,52.41,193.54,238.13,0.0
2020-04-07,185.7,181.55,185.7,173.65,36118591,-5.64,4.62,-10.26,1.19,54.24,192.41,237.64,0.0
2020-04-08,180.85,178.65,184.0,176.65,37561082,-4.36,4.72,-9.08,1.11,52.51,191.22,237.14,0.0
2020-04-09,184.0,185.25,186.25,180.0,42626960,-2.78,5.04,-7.82,1.27,55.95,190.17,236.69,0.0
2020-04-13,184.5,181.6,186.65,181.05,17744169,-1.8,4.81,-6.62,1.16,53.64,189.11,236.22,0.0
2020-04-15,184.05,189.35,193.75,182.7,49092699,-0.4,4.98,-5.37,1.36,57.65,188.28,235.78,0.0
2020-04-16,189.65,186.35,191.2,185.45,27080032,0.47,4.67,-4.2,1.25,55.64,187.27,235.33,0.0
2020-04-17,190.45,188.1,191.4,186.95,26667421,1.28,4.39,-3.11,1.3,56.59,186.35,234.9,0.0
2020-04-20,189.95,180.7,189.95,179.5,35764287,1.32,3.54,-2.22,1.06,51.57,185.26,234.42,0.0
2020-04-21,178.0,179.6,184.3,176.05,23333661,1.24,2.77,-1.53,1.03,50.84,184.71,233.93,0.0
2020-04-22,179.0,182.25,183.55,176.0,25163402,1.37,2.32,-0.95,1.11,52.57,184.04,233.45,0.0
2020-04-23,182.95,180.55,184.0,179.65,32968029,1.33,1.82,-0.49,1.05,51.32,183.32,232.99,0.0
2020-04-24,181.0,180.05,182.8,179.3,18049697,1.24,1.39,-0.15,1.04,50.94,182.65,232.52,0.0
2020-04-27,180.25,179.85,182.3,179.3,13085703,1.14,1.03,0.11,1.03,50.78,181.98,232.04,0.0
2020-04-28,180.0,179.45,180.8,178.05,17802635,1.02,0.72,0.29,1.02,50.43,181.36,231.57,0.0
2020-04-29,180.5,182.15,182.9,179.65,21461067,1.12,0.66,0.46,1.12,52.78,180.75,231.1,0.0
2020-04-30,184.9,182.05,184.9,180.45,30164713,1.19,0.58,0.6,1.11,52.68,180.13,230.62,0.0
2020-05-04,181.75,174.05,181.75,170.65,30294317,0.58,-0.02,0.6,0.83,45.33,179.37,230.09,0.0
2020-05-05,175.0,173.9,177.45,172.0,17707577,0.09,-0.41,0.5,0.82,45.2,178.69,229.57,0.0
2020-05-06,171.4,163.9,171.4,160.5,65586734,-1.09,-1.27,0.18,0.6,37.61,177.88,229.03,0.0
2020-05-07,164.0,161.0,165.85,160.5,24249585,-2.24,-1.93,-0.3,0.56,35.73,177.02,228.47,0.0
2020-05-08,163.95,158.25,164.15,157.1,25307015,-3.33,-2.42,-0.91,0.52,34.0,176.05,227.88,0.0
2020-05-11,160.0,158.45,163.5,158.0,18095473,-4.13,-2.58,-1.55,0.52,34.25,175.07,227.3,0.0
2020-05-12,158.45,165.05,165.9,157.5,21387527,-4.18,-2.11,-2.08,0.73,42.04,174.31,226.77,0.0
2020-05-13,173.4,165.4,173.6,164.5,20015124,-4.15,-1.66,-2.49,0.74,42.43,173.58,226.24,0.0
2020-05-14,164.5,163.8,168.25,161.95,14949993,-4.2,-1.37,-2.83,0.7,41.07,172.89,225.69,1.0
2020-05-15,162.2,164.65,165.5,161.15,14950243,-4.13,-1.04,-3.09,0.73,42.13,172.23,225.15,1.0
2020-05-18,166.0,164.75,167.3,163.15,20801299,-4.02,-0.74,-3.28,0.73,42.26,171.57,224.63,1.0
2020-05-19,166.5,170.75,171.65,165.1,20142171,-3.41,-0.1,-3.3,0.99,49.65,171.08,224.16,1.0
2020-05-20,171.95,175.75,177.0,171.0,25320734,-2.49,0.65,-3.14,1.21,54.84,170.72,223.69,1.0
2020-05-21,175.6,188.95,190.45,172.65,58382197,-0.69,1.96,-2.65,1.86,65.08,170.75,223.28,0.0
2020-05-22,188.0,186.35,191.9,184.6,39013770,0.52,2.54,-2.02,1.64,62.09,170.72,222.87,0.0
2020-05-26,190.0,191.7,194.95,187.8,53233404,1.89,3.13,-1.23,1.91,65.59,170.91,222.48,0.0
2020-05-27,192.5,192.15,193.9,186.9,24546119,2.98,3.37,-0.39,1.93,65.87,171.21,222.1,0.0
2020-05-28,192.3,190.65,192.9,189.0,24578072,3.68,3.26,0.42,1.78,63.97,171.51,221.71,0.0
2020-05-29,190.45,197.35,198.0,189.0,35834621,4.72,3.44,1.28,2.16,68.37,172.34,221.34,0.0
2020-06-01,201.0,200.55,205.25,199.0,28508405,5.73,3.56,2.17,2.36,70.23,173.11,221.01,0.0
2020-06-02,201.9,197.25,201.9,196.7,22631373,6.2,3.22,2.98,1.93,65.91,174.11,220.67,0.0
2020-06-03,200.0,196.7,200.9,195.6,18979188,6.45,2.78,3.67,1.87,65.19,175.06,220.36,0.0
2020-06-04,197.75,200.15,202.5,195.0,21996048,6.85,2.54,4.31,2.08,67.58,176.05,220.06,0.0
2020-06-05,201.8,200.0,202.0,198.65,14629659,7.07,2.21,4.86,2.06,67.37,176.81,219.8,0.0
2020-06-08,202.9,197.65,203.65,197.0,19551313,6.98,1.7,5.28,1.77,63.91,177.26,219.49,0.0
2020-06-09,198.25,198.5,206.2,197.65,39914264,6.89,1.29,5.61,1.83,64.62,178.14,219.22,0.0
